2.481900146484375000e+03,1.193907543700356566e+00
2.482000244140625000e+03,1.202754119091925089e+00
2.482100341796875000e+03,1.214064098728133034e+00
2.482200195312500000e+03,1.225278916389907824e+00
2.482300292968750000e+03,1.232615932370000111e+00
2.482400146484375000e+03,1.242537684824421618e+00
2.482500244140625000e+03,1.251133393025392948e+00
2.482600097656250000e+03,1.260608129865596228e+00
2.482700195312500000e+03,1.265434356300902508e+00
2.482800292968750000e+03,1.271006365922130898e+00
2.482900146484375000e+03,1.272980563331330472e+00
2.483000244140625000e+03,1.275257160679535762e+00
2.483100341796875000e+03,1.277424520214369252e+00
2.483200195312500000e+03,1.274975838291551478e+00
2.483300048828125000e+03,1.275784010948709524e+00
2.483400146484375000e+03,1.274096566310683132e+00
2.483500244140625000e+03,1.272430910587440289e+00
2.483600097656250000e+03,1.272264764595580022e+00
2.483700195312500000e+03,1.267537405260181993e+00
2.483800292968750000e+03,1.268843523699885401e+00
2.483900146484375000e+03,1.267780837088101409e+00
2.484000244140625000e+03,1.268039998782173772e+00
2.484100341796875000e+03,1.269786139503137568e+00
2.484200195312500000e+03,1.274572154423855297e+00
2.484300292968750000e+03,1.276669980698686979e+00
2.484400146484375000e+03,1.282827875115940319e+00
2.484500244140625000e+03,1.287070447075730817e+00
2.484600341796875000e+03,1.292704488449981204e+00
2.484700195312500000e+03,1.297298306603223539e+00
2.484800048828125000e+03,1.303792859141582161e+00
2.484900146484375000e+03,1.314149268027402284e+00
2.485000244140625000e+03,1.323108112175032769e+00
2.485100341796875000e+03,1.326999352739720139e+00
2.485200195312500000e+03,1.334502091462518747e+00
2.485300292968750000e+03,1.342116975991066719e+00
2.485400146484375000e+03,1.349406153486092608e+00
2.485500244140625000e+03,1.357350843437173049e+00
2.485600097656250000e+03,1.365620786593171543e+00
2.485700195312500000e+03,1.371742513176636313e+00
2.485800048828125000e+03,1.380135367374055066e+00
2.485900146484375000e+03,1.386554440969546942e+00
2.486000244140625000e+03,1.391095491113208071e+00
2.486547119140625000e+03,1.411528800935495154e+00
2.487106201171875000e+03,1.413528454769284570e+00
2.487677734375000000e+03,1.388025938599859010e+00
2.488261474609375000e+03,1.352368892632644037e+00
2.488857177734375000e+03,1.309494217993803833e+00
2.489465332031250000e+03,1.266165422673400265e+00
2.490085449218750000e+03,1.220409413051170455e+00
2.490718017578125000e+03,1.175366127258182569e+00
2.491362548828125000e+03,1.132399147094959480e+00
2.492019287109375000e+03,1.092808176299476575e+00
2.492688232421875000e+03,1.059223645214963039e+00
2.493369384765625000e+03,1.032491053031253658e+00
2.494062988281250000e+03,1.008573302396797322e+00
2.494768554687500000e+03,9.935837254437475119e-01
2.495486328125000000e+03,9.809160875029452331e-01
2.496216308593750000e+03,9.729979029762020337e-01
2.496958496093750000e+03,9.679609746792272595e-01
2.497712646484375000e+03,9.626944875325735840e-01
2.498479248046875000e+03,9.573870865290774468e-01
2.499258056640625000e+03,9.524345533793555640e-01
