

biggs fits for each element
 PHOTO ELECTRIC COEFFICIENTS NOS.1 THROUGH 100 AS OF REPORT SC-RR-870070        
  UPDATED FEBRUARY 1987
 38  7  2.216 16.105   4.337E-01   -4.367E+01  1.966E+03  4.835E+04 -3.788E+04  
 38  8  16.105  100.   4.337E-01   -5.177E-01 -2.546E+01  6.941E+05 -3.733E+06  
 38  9  100.   500.    4.337E-01    1.296E+00 -5.192E+02  7.384E+05 -5.043E+06  
 38 10  500.  100000.  4.337E-01    3.800E-01  4.950E+02  4.111E+05  1.955E+07  
 39  1   .01  .0232    4.387E-01    3.854E+04 -1.366E+03  1.672E+01 -6.795E-02
 39  2  .0232 .1677    4.387E-01    2.849E+03 -2.828E+02  1.529E+01 -1.723E-01
 39  3  .1677 .8       4.387E-01   -6.721E+03  1.290E+04 -3.111E+03  1.985E+02  
 39  4  .8    2.079    4.387E-01    3.585E+02 -4.223E+02  6.620E+03 -2.706E+03  
 39  5  2.079 2.155    4.387E-01   -8.813E+01  1.184E+03  2.198E+04 -1.440E+03  
 39  6  2.155  2.373   4.387E-01   -4.141E+02  1.043E+04  1.385E+04 -4.020E+03  
 39  7  2.373 17.038   4.387E-01   -1.282E+01  1.204E+03  6.028E+04 -5.752E+04  
 39  8  17.038 100.    4.387E-01    4.265E-01 -1.646E+02  7.684E+05 -4.421E+06  
 39  9  100.   500.    4.387E-01    1.334E+00 -4.917E+02  8.066E+05 -5.879E+06  
 39 10  500.  100000.  4.387E-01    4.194E-01  5.651E+02  4.353E+05  2.981E+07  
 40  1  .01   .18      4.385E-01    2.993E+02  1.449E+02 -3.012E+00  1.713E-02
 40  2   .18   .5      4.385E-01   -7.040E+03  1.434E+04 -3.926E+03  2.887E+02
 40  3   .5   2.223    4.385E-01   -1.647E+02  2.296E+03  3.166E+03 -1.127E+03
 40  4  2.223  2.307   4.385E-01   -2.164E+02  3.512E+03  2.053E+04 -3.382E+03  
 40  5  2.307  2.533   4.385E-01   -3.996E+02  1.064E+04  1.548E+04 -4.776E+03  
 40  6  2.533 17.998   4.385E-01   -3.011E+01  1.794E+03  6.153E+04 -5.699E+04  
 40  7  17.998 100.    4.385E-01   -5.900E-01  1.945E+02  8.031E+05 -4.579E+06  
 40  8  100.   500.    4.385E-01    1.474E+00 -5.530E+02  8.907E+05 -7.927E+06  
 40  9  500.  100000.  4.385E-01    4.562E-01  6.248E+02  4.760E+05  3.216E+07  
 41  1   .01  .0297    4.413E-01    3.251E+03 -6.844E+01  1.575E+00 -1.094E-02
 41  2  .0297 .2083    4.413E-01    2.754E+03 -4.897E+02  4.237E+01 -8.372E-01
 41  3  .2083 .9       4.413E-01   -2.018E+03  8.543E+03 -1.769E+03  2.770E+01 
 41  4  .9    2.370    4.413E-01    2.150E+02  4.490E+02  6.409E+03 -2.429E+03 
 41  5  2.370 2.464    4.413E-01   -2.981E+02  6.188E+03  1.735E+04 -4.420E+03  
 41  6  2.464 2.698    4.413E-01   -3.923E+02  1.102E+04  1.751E+04 -5.733E+03  
 41  7  2.698 18.986   4.413E-01   -1.658E+01  1.435E+03  7.050E+04 -7.037E+04  
 41  8  18.986 100.    4.413E-01   -2.292E+00  5.516E+02  8.555E+05 -5.018E+06  
 41  9  100.  500.     4.413E-01    1.599E+00 -5.764E+02  9.643E+05 -8.517E+06  
 41 10  500.  100000.  4.413E-01    4.986E-01  7.224E+02  4.910E+05  4.104E+07  
 42  1  .01   .03      4.378E-01   -3.508E+03  3.050E+02 -4.620E+00  1.998E-02 
 42  2  .03   .229     4.378E-01    3.053E+03 -6.192E+02  5.104E+01 -9.955E-01
 42  3  .229  .8       4.378E-01   -7.786E+03  1.722E+04 -5.215E+03  3.992E+02 
 42  4  .8    2.521    4.378E-01   -1.114E+02  1.895E+03  5.405E+03 -2.261E+03  
 42  5  2.521 2.625    4.378E-01   -3.027E+02  7.576E+03  1.570E+04 -4.795E+03  
 42  6  2.625 2.867    4.378E-01   -3.784E+02  1.099E+04  1.983E+04 -6.801E+03  
 42  7  2.867  20.     4.378E-01   -1.840E+01  1.552E+03  7.635E+04 -8.181E+04  
 42  8  20.    100.    4.378E-01   -2.560E+00  7.317E+02  9.005E+05 -5.349E+06  
 42  9  100.   500.    4.378E-01    1.540E+00 -4.834E+02  1.021E+06 -9.300E+06  
 42 10  500.  100000.  4.378E-01    5.359E-01  7.662E+02  5.243E+05  5.200E+07  
 43  1   .01  .068     4.388E-01    2.680E+03  0.         0.         0.
 43  2  .068  .253     4.388E-01   -7.592E+02  8.677E+02 -1.346E+02  6.198E+00
 43  3  .253  .425     4.388E-01   -3.269E+04  4.110E+04 -1.328E+04  1.384E+03
 43  4  .425  2.677    4.388E-01   -3.863E+02  3.458E+03  3.500E+03 -1.341E+03
 43  5  2.677 2.793    4.388E-01   -2.871E+02  7.198E+03  1.867E+04 -5.767E+03  
 43  6  2.793 3.043    4.388E-01   -1.101E+02  1.635E+04  3.183E+03 -1.491E+03  
 43  7  3.043 21.044   4.388E-01   -2.936E+01  1.924E+03  7.955E+04 -8.669E+04  
 43  8  21.044 100.    4.388E-01    5.721E-01  7.164E+01  1.004E+06 -6.678E+06  
 43  9  100.  500.     4.388E-01    1.769E+00 -5.691E+02  1.097E+06 -1.069E+07  
 43 10  500.  100000.  4.388E-01    5.748E-01  8.119E+02  6.113E+05  3.605E+07  
 44  1  .01   .0716    4.353E-01    2.116E+03  1.001E+02 -2.614E+00  1.466E-02
 44  2  .0716 .2794    4.353E-01    1.947E+02  7.270E+02 -1.490E+02  8.002E+00
 44  3  .2794 .4606    4.353E-01   -2.141E+04  2.872E+04 -8.592E+03  8.312E+02 
 44  4  .4606 2.838    4.353E-01   -2.430E+02  2.793E+03  5.237E+03 -2.042E+03
 44  5  2.838 2.967    4.353E-01   -2.831E+02  7.880E+03  1.913E+04 -6.518E+03  
 44  6  2.967 3.224    4.353E-01   -3.547E+02  1.093E+04  2.575E+04 -9.586E+03  
 44  7  3.224 22.117   4.353E-01   -1.311E+01  1.428E+03  9.237E+04 -1.148E+05  
 44  8  22.117 100.    4.353E-01    1.007E-02  1.277E+02  1.086E+06 -7.755E+06  
 44  9  100.  500.     4.353E-01    1.633E+00 -4.030E+02  1.144E+06 -9.817E+06  
 44 10  500.  100000.  4.353E-01    6.218E-01  9.117E+02  5.873E+05  6.614E+07  
 45  1  .01    .072    4.373E-01    2.535E+03  1.329E+02 -3.193E+00  1.648E-02
 45  2  .072   .307    4.373E-01   -1.037E+03  1.357E+03 -2.412E+02  1.212E+01
 45  3  .307  .4962    4.373E-01    1.155E+03  3.456E+03  8.529E+02 -3.075E+02
 45  4  .4962 3.004    4.373E-01   -4.773E+02  3.678E+03  5.261E+03 -2.225E+03
 45  5  3.004 3.146    4.373E-01   -2.665E+02  7.197E+03  2.390E+04 -7.946E+03  
 45  6  3.146 3.412    4.373E-01   -3.285E+02  9.342E+03  3.454E+04 -1.203E+04  
 45  7  3.412 23.220   4.373E+00   -2.532E+01  2.009E+03  9.447E+04 -1.115E+05  
 45  8 23.220  100.    4.373E-01   -3.043E+00  9.079E+02  1.126E+06 -8.086E+06  
 45  9  100.   500.    4.373E-01    1.870E+00 -4.570E+02  1.251E+06 -1.191E+07  
 45 10  500.  100000.  4.373E-01    6.726E-01  9.644E+02  7.281E+05  4.409E+07  
 46  1  .01   .07      4.322E-01    1.095E+04 -2.552E+02  1.914E+00 -3.916E-03
 46  2  .07   .335     4.322E-01    2.418E+03  9.664E+01 -1.050E+02  9.047E+00
 46  3  .335  .5315    4.322E-01   -1.605E+04  3.107E+04 -1.240E+04  1.658E+03 
 46  4  .5315 3.174    4.322E-01   -4.705E+02  3.846E+03  5.959E+03 -2.639E+03
 46  5  3.174  3.33    4.322E-01   -2.530E+02  7.129E+03  2.620E+04 -9.068E+03  
 46  6  3.33  3.605    4.322E-01   -3.225E+02  1.001E+04  3.550E+04 -1.354E+04  
 46  7  3.605 24.35    4.322E-01    1.642E+01  4.603E+02  1.181E+05 -1.737E+05  
 46  8  24.35  100.    4.322E-01   -2.888E+00  8.714E+02  1.203E+06 -9.306E+06  
 46  9  100.  500.     4.322E-01    1.857E+00 -3.662E+02  1.308E+06 -1.219E+07  
 46 10  500.  100000.  4.322E-01    7.151E-01  1.066E+03  7.318E+05  6.061E+07  
 47  1  .01   .086     4.357E-01    1.054E+04 -1.973E+02  1.033E+00 -6.574E-04
 47  2  .086  .367     4.357E-01   -4.089E+03  3.916E+03 -8.005E+02  4.841E+01
 47  3  .367  .5714    4.357E-01   -2.951E+03  6.256E+03  1.909E+03 -8.620E+02
 47  4  .5714 3.351    4.357E-01   -2.321E+01  1.892E+03  9.451E+03 -4.150E+03 
 47  5  3.351 3.524    4.357E-01   -2.547E+02  7.851E+03  2.733E+04 -1.038E+04  
 47  6  3.524  3.806   4.357E-01   -3.170E+02  1.045E+04  3.850E+04 -1.560E+04  
 47  7  3.806 25.514   4.357E-01   -1.817E+00  1.265E+03  1.192E+05 -1.684E+05  
 47  8  25.514 100.    4.357E-01   -4.061E+00  1.339E+03  1.260E+06 -9.752E+06  
 47  9  100.  500.     4.357E-01    2.065E+00 -4.444E+02  1.433E+06 -1.533E+07  
 47 10  500.  100000.  4.357E-01    7.734E-01  1.157E+03  8.006E+05  6.214E+07  
 48  1  .01   .03      4.270E-01    1.876E+03  0.         0.         0.
 48  2  .03   .098     4.270E-01    8.550E+03 -2.785E+02  2.021E+00  1.032E-02
 48  3  .098  .404     4.270E-01    4.933E+02  1.167E+03 -3.452E+02  2.759E+01 
 48  4  .404  .6165    4.270E-01    2.088E+03  3.036E+03  1.247E+03 -2.691E+02
 48  5  .6165 3.537    4.270E-01    7.508E+00  2.031E+03  1.014E+04 -4.621E+03  
 48  6  3.537 3.727    4.270E-01   -2.454E+02  8.162E+03  2.822E+04 -1.156E+04  
 48  7  3.727 4.018    4.270E-01   -2.677E+02  8.244E+03  4.935E+04 -1.791E+04  
 48  8  4.018 26.711   4.270E-01   -2.306E+01  2.129E+03  1.161E+05 -1.547E+05  
 48  9  26.711 100.    4.270E-01   -8.206E+00  2.269E+03  1.268E+06 -9.746E+06  
 48 10  100.  500.     4.270E-01    2.254E+00 -4.904E+02  1.506E+06 -1.642E+07  
 48 11  500.  100000.  4.270E-01    8.123E-01  1.229E+03  8.686E+05  5.293E+07  
 49  1   .01  .031     4.268E-01    1.702E+03  0.         0.         0.
 49  2  .031  .103     4.268E-01    2.333E+04 -1.510E+03  3.498E+01 -2.775E-01
 49  3  .103  .443     4.268E-01   -4.354E+03  4.933E+03 -1.221E+03  9.073E+01
 49  4  .443  .702     4.268E-01   -2.048E+03  9.964E+03 -2.857E+03  7.223E+02
 49  5  .702  3.730    4.268E-01   -1.763E+02  3.053E+03  9.756E+03 -4.718E+03
 49  6  3.730 3.938    4.268E-01   -2.324E+02  7.725E+03  3.333E+04 -1.361E+04  
 49  7  3.938  4.238   4.268E-01   -2.675E+02  8.828E+03  5.249E+04 -2.065E+04  
 49  8  4.238  27.94   4.268E-01   -2.149E+01  2.143E+03  1.256E+05 -1.775E+05  
 49  9  27.94  100.    4.268E-01   -2.097E+00  1.045E+03  1.428E+06 -1.216E+07  
 49 10  100.  500.     4.268E-01    2.233E+00 -3.526E+02  1.578E+06 -1.747E+07  
 49 11  500.  100000.  4.268E-01    8.685E-01  1.331E+03  9.171E+05  6.234E+07  
 50  1   .01  .0318    4.212E-01    1.857E+03  0.         0.         0.
 50  2  .0318 .093     4.212E-01    3.071E+04 -2.069E+03  4.886E+01 -3.894E-01
 50  3  .093  .485     4.212E-01    6.119E+01  1.769E+03 -5.287E+02  4.438E+01 
 50  4  .485  .714     4.212E-01    2.325E+03  2.905E+03  1.395E+03 -1.160E+02
 50  5  .714  3.929    4.212E-01   -8.411E+02  7.174E+03  3.429E+03 -1.945E+03  
 50  6  3.929 4.156    4.212E-01   -2.078E+02  6.795E+03  3.953E+04 -1.546E+04  
 50  7  4.156 4.465    4.212E-01   -2.735E+02  1.006E+04  5.154E+04 -2.316E+04  
 50  8  4.465  29.2    4.212E-01    1.409E+01  5.245E+02  1.554E+05 -2.738E+05  
 50  9  29.2  100.     4.212E-01   -6.053E+00  2.152E+03  1.430E+06 -1.218E+07  
 50 10  100.  500.     4.212E-01    2.434E+00 -4.441E+02  1.694E+06 -2.116E+07  
 50 11  500.  100000.  4.212E-01    9.156E-01  1.438E+03  9.506E+05  6.990E+07  
 51  1  .01   .0304    4.189E-01    7.076E+02  0.         0.         0.
 51  2  .0304  .096    4.189E-01    2.538E+04 -2.014E+03  5.518E+01 -5.093E-01
 51  3  .096  .528     4.189E-01   -2.763E+03  3.809E+03 -9.187E+02  6.404E+01 
 51  4  .528  .766     4.189E-01    4.191E+03  1.201E+03  6.138E+02  8.057E+02
 51  5  .766  4.132    4.189E-01    9.566E+01  1.292E+03  1.534E+04 -8.151E+03
 51  6  4.132 4.381    4.189E-01   -2.154E+02  7.884E+03  3.884E+04 -1.742E+04  
 51  7  4.381 4.698    4.189E-01   -2.413E+02  8.640E+03  6.267E+04 -2.629E+04  
 51  8  4.698 30.491   4.189E-01   -2.300E+01  2.351E+03  1.410E+05 -2.130E+05  
 51  9  30.491 100.    4.189E-01   -9.816E+00  3.157E+03  1.443E+06 -1.193E+07  
 51 10  100.  500.     4.189E-01    2.470E+00 -3.671E+02  1.779E+06 -2.260E+07  
 51 11  500.  100000.  4.189E-01    9.713E-01  1.520E+03  1.016E+06  7.466E+07  
 52  1   .01  .0528    4.075E-01    9.416E+02  0.         0.         0. 
 52  2  .0528 .106     4.075E-01   -5.818E+04  1.470E+04 -1.039E+03  2.257E+01 
 52  3  .106  .572     4.075E-01   -2.734E+03  3.947E+03 -9.985E+02  7.313E+01 
 52  4  .572  1.006    4.075E-01   -1.058E+05  2.917E+05 -2.491E+05  7.124E+04  
 52  5  1.006 4.341    4.075E-01   -4.397E+01  2.059E+03  1.571E+04 -9.021E+03  
 52  6  4.341 4.612    4.075E-01   -1.946E+02  7.129E+03  4.399E+04 -1.939E+04  
 52  7  4.612 4.939    4.075E-01   -2.372E+02  9.166E+03  6.308E+04 -2.911E+04  
 52  8  4.939 31.814   4.075E-01    1.086E+00  1.149E+03  1.640E+05 -2.950E+05  
 52  9  31.814 100.    4.075E-01   -3.401E+00  1.832E+03  1.571E+06 -1.426E+07  
 52 10  100.  500.     4.075E-01    2.389E+00 -1.733E+02  1.798E+06 -2.273E+07  
 52 11  500.  100000.  4.075E-01    1.007E+00  1.586E+03  1.076E+06  7.154E+07  
 53  1  .01    .034    4.176E-01    7.020E+02  0.         0.         0.
 53  2  .034   .103    4.176E-01    2.410E+04 -2.114E+03  6.324E+01 -6.266E-01
 53  3  .103   .619    4.176E-01   -2.554E+03  4.115E+03 -1.059E+03  7.800E+01
 53  4  .619  .931     4.176E-01   -4.564E+04  1.181E+05 -9.050E+04  2.490E+04
 53  5  .931  1.072    4.176E-01    1.940E+04 -1.268E+04 -1.443E+04  1.681E+04  
 53  6  1.072 4.557    4.176E-01   -1.016E+03  1.150E+04 -8.332E+03  1.024E+04 
 53  7  4.557 4.852    4.176E-01   -1.833E+02  6.763E+03  5.201E+04 -2.240E+04  
 53  8  4.852 5.188    4.176E-01   -2.150E+02  8.275E+03  7.525E+04 -3.297E+04  
 53  9  5.188 33.17    4.176E-01   -2.566E+01  2.615E+03  1.595E+05 -2.557E+05  
 53 10  33.17  100.    4.176E-01   -3.670E+00  1.872E+03  1.719E+06 -1.646E+07  
 53 11  100.  500.     4.176E-01    2.225E+00  1.829E+02  1.881E+06 -2.157E+07  
 53 12  500.  100000.  4.176E-01    1.098E+00  1.755E+03  1.154E+06  8.971E+07  
 54  1  .01   .0515    4.113E-01    6.262E+02  0.         0.         0.
 54  2  .0515 .1073    4.113E-01    7.578E+04 -1.206E+04  6.503E+02 -1.177E+01
 54  3  .1073 .672     4.113E-01   -1.456E+03  3.607E+03 -1.050E+03  8.562E+01
 54  4  .672  .936     4.113E-01    5.494E+04 -4.316E+04 -3.353E+04  3.122E+04
 54  5  .936  1.143    4.113E-01   -2.422E+04  6.454E+04 -3.914E+04  8.599E+03  
 54  6  1.143 4.782    4.113E-01   -6.606E+02  7.269E+03  6.119E+03 -3.383E+03  
 54  7  4.782 5.102    4.113E-01   -1.565E+02  5.749E+03  5.985E+04 -2.396E+04  
 54  8  5.102 5.445    4.113E-01   -2.236E+02  9.444E+03  7.463E+04 -3.742E+04  
 54  9  5.445 34.561   4.113E-01   -2.010E+01  2.400E+03  1.720E+05 -2.977E+05  
 54 10  34.561 100.    4.113E-01   -1.622E+00  1.830E+03  1.780E+06 -1.721E+07  
 54 11  100.   500.    4.113E-01    2.082E+00  3.625E+02  1.962E+06 -2.448E+07  
 54 12  500.  100000.  4.113E-01    1.148E+00  1.892E+03  1.133E+06  1.244E+08  
 55  1   .01  .0704    4.138E-01    6.813E+02  0.         0.         0.
 55  2  .0704 .111     4.138E-01    1.642E+05 -2.922E+04  1.724E+03 -3.361E+01
 55  3  .111  .726     4.138E-01   -2.400E+03  4.936E+03 -1.531E+03  1.354E+02
 55  4  .726  1.065    4.138E-01    1.295E+04 -7.423E+03 -6.620E+03  9.125E+03
 55  5  1.065 5.012    4.138E-01    6.121E+02 -1.572E+03  2.712E+04 -1.563E+04
 55  6  5.012  5.36    4.138E-01   -8.402E+01  2.872E+03  7.699E+04 -1.853E+04  
 55  7  5.36  5.713    4.138E-01   -2.254E+02  1.015E+04  7.940E+04 -4.284E+04  
 55  8  5.713 35.985   4.138E-01   -1.987E+00  1.400E+03  2.040E+05 -4.166E+05  
 55  9  35.985 100.    4.138E-01   -4.238E+00  2.444E+03  1.873E+06 -1.899E+07  
 55 10  100.   500.    4.138E-01    2.278E+00  4.044E+02  2.085E+06 -2.635E+07  
 55 11  500.  100000.  4.138E-01    1.226E+00  2.030E+03  1.249E+06  1.169E+08  
 56  1  .01   .0305    4.078E-01    5.765E+03  0.         0.         0.
 56  2  .0305 .090     4.078E-01    1.759E+03 -2.331E+02  9.598E+00  3.960E-02
 56  3  .090  .780     4.078E-01   -4.276E+02  2.995E+03 -9.837E+02  8.771E+01
 56  4  .780  1.135    4.078E-01    6.154E+03  1.190E+03 -2.858E+02  1.593E+03
 56  5  1.135 5.247    4.078E-01    2.420E+02 -4.033E+02  3.138E+04 -2.304E+04
 56  6  5.247 5.623    4.078E-01   -1.084E+02  4.043E+03  7.718E+04 -2.532E+04  
 56  7  5.623 5.987    4.078E-01   -1.836E+02  7.952E+03  9.545E+04 -4.532E+04  
 56  8  5.987 37.441   4.078E-01    8.708E+00  7.581E+02  2.258E+05 -5.011E+05  
 56  9  37.441 100.    4.078E-01   -5.846E+00  3.162E+03  1.902E+06 -1.948E+07  
 56 10  100.   500.    4.078E-01    2.590E+00  2.297E+02  2.236E+06 -3.193E+07  
 56 11  500.  100000.  4.078E-01    1.281E+00  2.144E+03  1.303E+06  1.193E+08  
 57  1  .01   .04      4.103E-01    4.514E+03  0.         0.         0.
 57  2  .04   .13      4.103E-01    2.741E+04 -4.218E+03  2.117E+02 -3.183E+00
 57  3  .13   .832     4.103E-01   -1.231E+03  4.053E+03 -1.329E+03  1.203E+02
 57  4  .832  1.124    4.103E-01    2.431E+03  3.780E+03  2.792E+03 -2.167E+02
 57  5  1.124 1.204    4.103E-01   -4.024E+02  8.837E+03  2.398E+03 -4.154E+02
 57  6  1.204 5.484    4.103E-01   -2.694E+02  4.549E+03  1.944E+04 -1.264E+04
 57  7  5.484 5.891    4.103E-01   -9.085E+01  3.459E+03  8.639E+04 -2.558E+04  
 57  8  5.891 6.266    4.103E-01   -1.485E+02  6.357E+03  1.121E+05 -4.626E+04  
 57  9  6.266 38.925   4.103E-01   -6.527E+00  1.901E+03  2.209E+05 -4.602E+05  
 57 10  38.925 100.    4.103E-01   -7.588E+00  3.685E+03  1.991E+06 -2.054E+07  
 57 11  100.  500.     4.103E-01    2.727E+00  3.137E+02  2.356E+06 -3.362E+07  
 57 12  500.  100000.  4.103E-01    1.365E+00  2.298E+03  1.393E+06  1.220E+08  
 58  1  .01   .053     4.139E-01    1.542E+03  0.         0.         0. 
 58  2  .053  .110     4.139E-01    2.448E+04 -5.012E+03  3.411E+02 -7.413E+00
 58  3  .110  .883     4.139E-01   -1.622E+03  4.662E+03 -1.505E+03  1.385E+02 
 58  4  .883  1.185    4.139E-01    5.551E+04 -1.769E+05  2.024E+05 -7.125E+04  
 58  5  1.185 1.273    4.139E-01    4.656E+03  6.580E+03 -3.256E+03  8.079E+02  
 58  6  1.273 1.435    4.139E-01   -2.828E+02  1.019E+04  2.005E+03 -4.180E+02  
 58  7  1.435 5.723    4.139E-01    3.264E+02 -7.440E+02  3.609E+04 -2.685E+04
 58  8  5.723 6.164    4.139E-01   -7.263E+01  2.822E+03  9.606E+04 -2.458E+04  
 58  9  6.164 6.549    4.139E-01   -1.695E+02  7.899E+03  1.139E+05 -5.644E+04  
 58 10  6.549 40.443   4.139E-01    1.939E+01  3.799E+02  2.661E+05 -6.583E+05  
 58 11  40.443  100.   4.139E-01   -1.029E+01  4.409E+03  2.101E+06 -2.280E+07  
 58 12  100.   500.    4.139E-01    2.723E+00  4.916E+02  2.494E+06 -3.595E+07  
 58 13  500.  100000.  4.139E-01    1.464E+00  2.444E+03  1.486E+06  1.376E+08  
 59  1  .01   .04      4.187E-01    3.935E+03  0.         0.         0.
 59  2  .04   .113     4.187E-01    5.885E+01  5.060E+01  1.142E+01 -2.858E-01
 59  3  .113  .931     4.187E-01   -2.475E+03  6.072E+03 -2.077E+03  2.099E+02 
 59  4  .931  1.242    4.187E-01   -6.489E+03  2.485E+04 -1.060E+04  2.589E+03  
 59  5  1.242 1.337    4.187E-01   -5.349E+02  8.049E+03  5.499E+03 -9.313E+02  
 59  6  1.337 1.505    4.187E-01   -3.829E+02  1.003E+04  3.437E+03 -7.202E+02  
 59  7  1.505 5.964    4.187E-01    1.158E+02  1.754E+03  2.978E+04 -2.081E+04
 59  8  5.964  6.44    4.187E-01   -4.523E+01  1.773E+03  1.075E+05 -1.884E+04  
 59  9  6.44  6.835    4.187E-01   -1.401E+02  6.504E+03  1.315E+05 -5.758E+04  
 59 10  6.835 41.991   4.187E-01    8.492E+00  8.664E+02  2.819E+05 -7.256E+05  
 59 11  41.991 100.    4.187E-01   -9.126E+00  4.223E+03  2.290E+06 -2.709E+07  
 59 12  100.  500.     4.187E-01    3.207E+00  3.424E+02  2.697E+06 -4.123E+07  
 59 13  500.  100000.  4.187E-01    1.557E+00  2.710E+03  1.566E+06  1.383E+08  
 60  1  .01   .0305    4.160E-01    2.269E+03  0.         0.         0.
 60  2  .0305 .117     4.160E-01   -1.142E+03  4.035E+02 -1.726E+01  2.479E-01 
 60  3  .117  .978     4.160E-01   -4.138E+02  3.657E+03 -1.265E+03  1.287E+02
 60  4  .978  1.298    4.160E-01    1.241E+04 -6.608E+03 -8.545E+03  1.174E+04
 60  5  1.298 1.575    4.160E-01    2.239E+02  1.199E+04 -1.181E+03  2.855E+02  
 60  6  1.575 6.208    4.160E-01   -3.530E+02  6.609E+03  1.641E+04 -7.462E+03
 60  7  6.208 6.722    4.160E-01   -6.644E+01  2.796E+03  1.098E+05 -2.924E+04  
 60  8  6.722 7.128    4.160E-01   -1.114E+02  5.206E+03  1.457E+05 -5.559E+04  
 60  9  7.128 43.569   4.160E-01    8.287E+00  9.600E+02  2.935E+05 -7.637E+05  
 60 10  43.569 100.    4.160E-01   -9.944E+00  4.886E+03  2.320E+06 -2.702E+07  
 60 11  100.   500.    4.160E-01    3.820E+00  8.492E+01  2.868E+06 -4.750E+07  
 60 12  500.  100000.  4.160E-01    1.633E+00  2.833E+03  1.759E+06  9.295E+07  
 61  1  .01   .0305    4.207E-01    2.285E+03  0.         0.         0.         
 61  2  .0305 .122     4.207E-01    3.175E+03 -4.311E+02  2.911E+01 -5.124E-01
 61  3  .122  1.027    4.207E-01   -7.108E+02  4.102E+03 -1.397E+03  1.482E+02
 61  4  1.027 1.357    4.207E-01   -5.546E+02  7.912E+03  4.958E+03 -7.606E+02  
 61  5  1.357 1.471    4.207E-01   -5.157E+02  8.937E+03  6.066E+03 -1.148E+03  
 61  6  1.471 1.648    4.207E-01   -4.607E+02  9.760E+03  6.028E+03 -1.298E+03  
 61  7  1.648 6.459    4.207E-01   -1.912E+02  5.138E+03  2.120E+04 -1.345E+04  
 61  8  6.459 7.013    4.207E-01   -7.165E+01  3.169E+03  1.166E+05 -3.499E+04  
 61  9  7.013 7.428    4.207E-01   -2.589E+02  8.215E+03 -1.102E+05  1.824E+06  
 61 10  7.428 45.184   4.207E-01   -4.251E+01  4.740E+03  2.377E+05 -4.279E+05  
 61 11  45.184 100.    4.207E-01    9.003E-02  2.739E+03  2.641E+06 -3.336E+07  
 61 12  100.  500.     4.207E-01    2.857E+00  1.090E+03  2.888E+06 -4.432E+07  
 61 13  500.  100000.  4.207E-01    1.742E+00  3.069E+03  1.744E+06  1.719E+08  
 62  1  .01   .0305    4.123E-01    1.754E+03  0.         0.         0.         
 62  2  .0305 .128     4.123E-01    1.174E+03  1.370E+02 -4.815E+00  3.574E-02
 62  3  .128  1.078    4.123E-01   -1.315E+03  5.218E+03 -1.900E+03  2.181E+02  
 62  4  1.078 1.419    4.123E-01   -5.499E+02  7.881E+03  5.664E+03 -8.952E+02  
 62  5  1.419 6.716    4.123E-01   -1.126E+02  3.912E+03  3.230E+04 -2.774E+04
 62  6  6.716 7.312    4.123E-01   -3.580E+01  1.576E+03  1.290E+05 -2.201E+04  
 62  7  7.312 7.736    4.123E-01   -6.400E+01  3.084E+03  1.751E+05 -4.595E+04  
 62  8  7.736 46.834   4.123E-01    7.096E+00  1.071E+03  3.267E+05 -9.193E+05  
 62  9  46.834 100.    4.123E-01   -1.082E+01  5.919E+03  2.475E+06 -2.997E+07  
 62 10  100.   500.    4.123E-01    3.844E+00  4.077E+02  3.137E+06 -5.576E+07  
 62 11  500.  100000.  4.123E-01    1.799E+00  3.181E+03  1.898E+06  1.263E+08  
 63  1  .01   .0305    4.146E-01    2.047E+03  0.         0.         0.         
 63  2  .0305 .134     4.146E-01    4.276E+03 -4.382E+02  2.276E+01 -3.499E-01
 63  3  .134  1.131    4.146E-01   -4.678E+02  4.034E+03 -1.326E+03  1.388E+02
 63  4  1.131 1.481    4.146E-01   -5.507E+02  7.936E+03  6.518E+03 -1.058E+03  
 63  5  1.481 1.614    4.146E-01   -4.589E+02  1.019E+04  5.669E+03 -1.234E+03  
 63  6  1.614 1.800    4.146E-01   -4.913E+02  8.740E+03  1.016E+04 -2.142E+03  
 63  7  1.800 6.977    4.146E-01   -2.288E+02  5.934E+03  2.154E+04 -1.326E+04  
 63  8  6.977 7.618    4.146E-01   -2.466E+01  1.115E+03  1.400E+05 -1.768E+04  
 63  9  7.618 8.052    4.146E-01   -6.266E+01  3.143E+03  1.878E+05 -5.089E+04  
 63 10  8.052 48.519   4.146E-01   -4.306E+00  2.026E+03  3.280E+05 -9.012E+05  
 63 11  48.519 100.    4.146E-01   -7.610E+00  5.488E+03  2.642E+06 -3.287E+07  
 63 12  100.  500.     4.146E-01    3.783E+00  7.655E+02  3.245E+06 -5.731E+07  
 63 13  500.  100000.  4.146E-01    1.904E+00  3.400E+03  2.020E+06  1.315E+08  
 64  1  .01   .0305    4.070E-01    1.620E+03  0.         0.         0.         
 64  2  .0305 .140     4.070E-01    1.627E+03  8.320E+01 -5.112E+00  7.828E-02
 64  3  .140  1.185    4.070E-01   -2.404E+03  7.220E+03 -2.684E+03  2.976E+02 
 64  4  1.185 1.544    4.070E-01   -5.394E+02  7.849E+03  7.295E+03 -1.216E+03  
 64  5  1.544 1.688    4.070E-01   -4.486E+02  1.029E+04  6.091E+03 -1.380E+03  
